report_id,time_spotted,algae_overview_photo,algae_detail_photo,comments,lat,long,place,kommun
d298462b-7794-486b-92f5-7fc7f894a552,2022-08-09,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956548263153231_F9E2ADC3-EE8F-4AF9-97FE-18CDA5F1616E.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956547716289293_2553B2AE-8B84-4AA3-8663-EDFA75201150.jpeg,"Grynigt vatten och ytansamlingar vid stranden och vassen. Fanns inte igår kväll, men imorse när bilderna togs. ",59.033489252799995,18.352918624877933,Stockholm,
d4ec0681-ef5a-44b7-b1c2-4127ff1502da,2022-08-12,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637958993457413602_220812_KA_Byrum_Sandvik_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637958993289339373_220812_KA_Byrum_Sandvik_01.jpg,Grumligt och strimmor på ytan,57.230573872345154,16.957396168678084,Stockholm,
3b7fcb6c-9030-4777-8cc2-cc935df99712,2022-08-12,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637958954241237290_220812_ST_Fituna_01.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637958953911259167_220812_ST_Fituna_02.jpg,"Kraftig algblomning bid badviken.
",59.08084357249353,17.749700546264652,Stockholm,
2ce84e83-dfbd-406c-8d93-ed3313c184a7,2022-08-14,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961429821128079_Till bv 2.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961429536264451_Till bv 1.jpg,"Hela vattnet är fullt av små gul-gröna organismer,  ",60.29859428243118,18.59599113464356,Bottniska Viken,Östhammar
c9bfe5d3-b4c6-41ba-be52-df3fdaddde91,2022-08-14,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637960650291261429_20220814_100419.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637960624371377686_16604654058611579616866528833996.jpg,"Grön ytsamling vid strandkanten, grumligt vatten där det är lite djupare inne vid stranden",63.677840301179714,20.401965825003575,Bottniska Viken,Umeå kommun
0c30f5b4-8603-4657-94fc-d600a97e10dd,2022-08-15,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961614487345925_20220815_115356.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961614257383611_20220815_115332.jpg,Gröna stråk på ytan. ,63.69413491326543,20.402503964141946,Bottniska Viken,Umeå
d2e5fddd-0620-47ca-8856-bee8dfcfa8df,2022-08-15,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637962372605443815_220815_ST_Borgsundet.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637962372528632097_220815_ST_Borgsundet.jpg,"Tydliga stråk av gröna cyanobakterier eller brun sörja, också extremt grumligt. ",59.057181926755455,17.666015017793754,Stockholm,
18945586-0b98-4411-bc08-3015ed297426,2022-08-15,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961822536583709_IMG20220815134550.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961822360602337_IMG20220815134429.jpg,Mastig grön färg,63.06043491450986,18.359802179038528,Bottniska Viken,Kramfors
af9bfb9c-97b8-4418-8187-5d726c88e4fc,2022-08-15,,,Grönt på ytan. ,63.669826462140634,20.070510866353292,Bottniska Viken,Umeå
56340684-dbd7-45fe-a442-08e29f1b0acc,2022-08-15,https://flow.pilot.operationcentric.comnull,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637961619342307608_Algbl_Mjällomsviken_Allan_edin.jpg,Mörkgrönt på ytan,62.98031384870993,18.41665652347729,Bottniska Viken,Kramfors
bab70074-3999-48c9-a9c6-93f5e7607e0a,2022-08-15,,,Grönt på ytan,63.564995049822464,19.833686829661023,Bottniska Viken,Umeå
7f5249c2-7868-4e04-9a39-45f7504b7ff1,2022-08-16,https://flow.pilot.operationcentric.comnull,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637962645763472782_Algbl_Täftefjärden_Anders_K.jpg,Mörkgrön ytansamling,63.770410249333885,20.499732967000455,Bottniska Viken,Umeå
f0eff93e-f9ef-451d-90bd-913a398b78ce,2022-08-17,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637964020351515543_220818_ST_Södermöja_01.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637964019602372113_220818_ST_Södermöja_02.jpeg," Kraftig blomning i viken, tång etc täckt, vatten grumligt av ansamlingar och sjok.",59.40028868162362,18.87082099914551,Stockholm,
bc099b6d-e0d3-4b6f-a393-e6d12745fe11,2022-08-18,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637965752325531279_13479E14-785E-4AA0-84AA-6ADFEBA66C9B.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637965750547578451_3BE1F4AD-BB63-42FC-BF5C-CB43CE37CF9E.jpeg,Ansamling av gröna sjok bland båtarna,63.566821443434534,19.482407569885254,Bottniska Viken,Nordmaling
12bb95fa-5603-41e4-b142-b8a596626732,2022-08-18,,,"Stora stråk på ytan
",59.21062547449605,18.75274521551501,Stockholm,
